,line,line_nostop,line_stemmed,line_length,word_count,tagged_line,verb_percentage,adj_percentage,stopword_percentage,punctuation_percentage,number_percentage,proper_noun_percentage,symbol_count,list_markers_count,determiners_count,name_count,line_length_trans,word_count_trans,verb_percentage_trans,adj_percentage_trans,stopword_percentage_trans,punctuation_percentage_trans,number_percentage_trans,proper_noun_percentage_trans,company_count
478,Month Year – Month Year ,"['month', 'year', 'month', 'year', '']","['month', 'year', 'month', 'year', '']",19,5,"[('Month', 'JJ'), ('Year', 'NNP'), ('–', 'NNP'), ('Month', 'NNP'), ('Year', 'NN')]",0.0,20.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,1.8019831273171423,1.7099759466766968,0.0,4.47213595499958,0.0,0.0,0.0,60.0,0
479,"•  Beginning with your most recent position, describe your experience, skills, and resulting outcomes in bullet or ","['', 'beginning', 'recent', 'position', 'describe', 'experience', 'skills', 'resulting', 'outcomes', 'bullet', '']","['', 'beginning', 'recent', 'position', 'describe', 'experience', 'skills', 'resulting', 'outcomes', 'bullet', '']",97,18,"[('•', 'NN'), ('Beginning', 'VBG'), ('with', 'IN'), ('your', 'PRP$'), ('most', 'RBS'), ('recent', 'JJ'), ('position', 'NN'), (',', ','), ('describe', 'VB'), ('your', 'PRP$'), ('experience', 'NN'), (',', ','), ('skills', 'NNS'), (',', ','), ('and', 'CC'), ('resulting', 'VBG'), ('outcomes', 'NNS'), ('in', 'IN'), ('bullet', 'NN'), ('or', 'CC')]",15.0,5.0,7.199999999999999,3.1,0.0,0.0,0.0,0.0,0.0,0,2.496630931732087,2.6207413942088964,3.872983346207417,2.23606797749979,2.6832815729997477,1.760681686165901,0.0,0.0,0
480,paragraph form. ,"['paragraph', 'form', '']","['paragraph', 'form', '']",14,3,"[('paragraph', 'NN'), ('form', 'NN'), ('.', '.')]",0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0,1.6952182030724354,1.4422495703074083,0.0,0.0,0.0,2.6645825188948455,0.0,0.0,0
481,"•  Begin each line with an action verb and include details that will help the reader understand your accomplishments, ","['', 'begin', 'line', 'action', 'verb', 'include', 'details', 'help', 'reader', 'understand', 'accomplishments', '']","['', 'begin', 'line', 'action', 'verb', 'include', 'details', 'help', 'reader', 'understand', 'accomplishments', '']",98,20,"[('•', 'JJ'), ('Begin', 'NNP'), ('each', 'DT'), ('line', 'NN'), ('with', 'IN'), ('an', 'DT'), ('action', 'NN'), ('verb', 'NN'), ('and', 'CC'), ('include', 'VBP'), ('details', 'NNS'), ('that', 'WDT'), ('will', 'MD'), ('help', 'VB'), ('the', 'DT'), ('reader', 'NN'), ('understand', 'VB'), ('your', 'PRP$'), ('accomplishments', 'NNS'), (',', ',')]",10.0,5.0,8.200000000000001,1.0,0.0,5.0,0.0,0.0,15.0,0,2.5017575271408434,2.7144176165949063,3.1622776601683795,2.23606797749979,2.863564212655271,1.0,0.0,5.0,1
482,"skills, knowledge, abilities, or achievements. ","['skills', 'knowledge', 'abilities', 'achievements', '']","['skills', 'knowledge', 'abilities', 'achievements', '']",42,6,"[('skills', 'NNS'), (',', ','), ('knowledge', 'NN'), (',', ','), ('abilities', 'NNS'), (',', ','), ('or', 'CC'), ('achievements', 'NNS'), ('.', '.')]",0.0,0.0,2.4,9.5,0.0,0.0,0.0,0.0,0.0,1,2.111785764966754,1.8171205928321397,0.0,0.0,1.5491933384829668,3.082207001484488,0.0,0.0,0
483,•  Quantify where possible. ,"['', 'quantify', 'possible', '']","['', 'quantify', 'possible', '']",23,5,"[('•', 'NN'), ('Quantify', 'NNP'), ('where', 'WRB'), ('possible', 'JJ'), ('.', '.')]",0.0,20.0,4.3,4.3,0.0,20.0,0.0,0.0,0.0,0,1.8721712305548575,1.7099759466766968,0.0,4.47213595499958,2.073644135332772,2.073644135332772,0.0,20.0,0
484,•  Do not use personal pronouns; each line should be a phrase rather than a full sentence. ,"['', 'use', 'personal', 'pronouns', 'line', 'phrase', 'rather', 'full', 'sentence', '']","['', 'use', 'personal', 'pronouns', 'line', 'phrase', 'rather', 'full', 'sentence', '']",73,18,"[('•', 'NNS'), ('Do', 'VBP'), ('not', 'RB'), ('use', 'VB'), ('personal', 'JJ'), ('pronouns', 'NNS'), (';', ':'), ('each', 'DT'), ('line', 'NN'), ('should', 'MD'), ('be', 'VB'), ('a', 'DT'), ('phrase', 'NN'), ('rather', 'RB'), ('than', 'IN'), ('a', 'DT'), ('full', 'JJ'), ('sentence', 'NN'), ('.', '.')]",10.5,10.5,9.6,2.7,0.0,0.0,0.0,0.0,15.8,0,2.358655818240736,2.6207413942088964,3.24037034920393,3.24037034920393,3.0983866769659336,1.6431676725154984,0.0,0.0,1
485,ORGANIZATION ,"['organization', '']","['organization', '']",12,2,"[('ORGANIZATION', 'NN')]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6437518295172258,1.2599210498948732,0.0,0.0,0.0,0.0,0.0,0.0,0
486,Position Title ,"['position', 'title', '']","['position', 'title', '']",13,3,"[('Position', 'NN'), ('Title', 'NN')]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6702776523348104,1.4422495703074083,0.0,0.0,0.0,0.0,0.0,0.0,0
487,"City, State ","['city', 'state', '']","['city', 'state', '']",10,3,"[('City', 'NNP'), (',', ','), ('State', 'NNP')]",0.0,0.0,0.0,10.0,0.0,66.7,0.0,0.0,0.0,0,1.5848931924611136,1.4422495703074083,0.0,0.0,0.0,3.1622776601683795,0.0,66.7,0
488,Month Year – Month Year ,"['month', 'year', 'month', 'year', '']","['month', 'year', 'month', 'year', '']",19,5,"[('Month', 'JJ'), ('Year', 'NNP'), ('–', 'NNP'), ('Month', 'NNP'), ('Year', 'NN')]",0.0,20.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,1.8019831273171423,1.7099759466766968,0.0,4.47213595499958,0.0,0.0,0.0,60.0,0
489,"•  With your next-most recent position, describe your experience, skills, and resulting outcomes in bullet or ","['', 'nextmost', 'recent', 'position', 'describe', 'experience', 'skills', 'resulting', 'outcomes', 'bullet', '']","['', 'nextmost', 'recent', 'position', 'describe', 'experience', 'skills', 'resulting', 'outcomes', 'bullet', '']",93,17,"[('•', 'NN'), ('With', 'IN'), ('your', 'PRP$'), ('next-most', 'JJ'), ('recent', 'JJ'), ('position', 'NN'), (',', ','), ('describe', 'VB'), ('your', 'PRP$'), ('experience', 'NN'), (',', ','), ('skills', 'NNS'), (',', ','), ('and', 'CC'), ('resulting', 'VBG'), ('outcomes', 'NNS'), ('in', 'IN'), ('bullet', 'NN'), ('or', 'CC')]",10.5,10.5,5.4,4.3,0.0,0.0,0.0,0.0,0.0,0,2.4756918656443667,2.571281590658235,3.24037034920393,3.24037034920393,2.32379000772445,2.073644135332772,0.0,0.0,0
490,paragraph form. ,"['paragraph', 'form', '']","['paragraph', 'form', '']",14,3,"[('paragraph', 'NN'), ('form', 'NN'), ('.', '.')]",0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0,1.6952182030724354,1.4422495703074083,0.0,0.0,0.0,2.6645825188948455,0.0,0.0,0
491,"•  Begin each line with an action verb and include details that will help the reader understand your accomplishments, ","['', 'begin', 'line', 'action', 'verb', 'include', 'details', 'help', 'reader', 'understand', 'accomplishments', '']","['', 'begin', 'line', 'action', 'verb', 'include', 'details', 'help', 'reader', 'understand', 'accomplishments', '']",98,20,"[('•', 'JJ'), ('Begin', 'NNP'), ('each', 'DT'), ('line', 'NN'), ('with', 'IN'), ('an', 'DT'), ('action', 'NN'), ('verb', 'NN'), ('and', 'CC'), ('include', 'VBP'), ('details', 'NNS'), ('that', 'WDT'), ('will', 'MD'), ('help', 'VB'), ('the', 'DT'), ('reader', 'NN'), ('understand', 'VB'), ('your', 'PRP$'), ('accomplishments', 'NNS'), (',', ',')]",10.0,5.0,8.200000000000001,1.0,0.0,5.0,0.0,0.0,15.0,0,2.5017575271408434,2.7144176165949063,3.1622776601683795,2.23606797749979,2.863564212655271,1.0,0.0,5.0,1
492,"skills, knowledge, abilities, or achievements. ","['skills', 'knowledge', 'abilities', 'achievements', '']","['skills', 'knowledge', 'abilities', 'achievements', '']",42,6,"[('skills', 'NNS'), (',', ','), ('knowledge', 'NN'), (',', ','), ('abilities', 'NNS'), (',', ','), ('or', 'CC'), ('achievements', 'NNS'), ('.', '.')]",0.0,0.0,2.4,9.5,0.0,0.0,0.0,0.0,0.0,1,2.111785764966754,1.8171205928321397,0.0,0.0,1.5491933384829668,3.082207001484488,0.0,0.0,0
493,•  Quantify where possible. ,"['', 'quantify', 'possible', '']","['', 'quantify', 'possible', '']",23,5,"[('•', 'NN'), ('Quantify', 'NNP'), ('where', 'WRB'), ('possible', 'JJ'), ('.', '.')]",0.0,20.0,4.3,4.3,0.0,20.0,0.0,0.0,0.0,0,1.8721712305548575,1.7099759466766968,0.0,4.47213595499958,2.073644135332772,2.073644135332772,0.0,20.0,0
494,•  Do not use personal pronouns; each line should be a phrase rather than a full sentence. ,"['', 'use', 'personal', 'pronouns', 'line', 'phrase', 'rather', 'full', 'sentence', '']","['', 'use', 'personal', 'pronouns', 'line', 'phrase', 'rather', 'full', 'sentence', '']",73,18,"[('•', 'NNS'), ('Do', 'VBP'), ('not', 'RB'), ('use', 'VB'), ('personal', 'JJ'), ('pronouns', 'NNS'), (';', ':'), ('each', 'DT'), ('line', 'NN'), ('should', 'MD'), ('be', 'VB'), ('a', 'DT'), ('phrase', 'NN'), ('rather', 'RB'), ('than', 'IN'), ('a', 'DT'), ('full', 'JJ'), ('sentence', 'NN'), ('.', '.')]",10.5,10.5,9.6,2.7,0.0,0.0,0.0,0.0,15.8,0,2.358655818240736,2.6207413942088964,3.24037034920393,3.24037034920393,3.0983866769659336,1.6431676725154984,0.0,0.0,1
495,ORGANIZATION ,"['organization', '']","['organization', '']",12,2,"[('ORGANIZATION', 'NN')]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6437518295172258,1.2599210498948732,0.0,0.0,0.0,0.0,0.0,0.0,0
496,Role ,"['role', '']","['role', '']",4,2,"[('Role', 'NN')]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3195079107728942,1.2599210498948732,0.0,0.0,0.0,0.0,0.0,0.0,0
497,Leadership & Activities ,"['leadership', 'activities', '']","['leadership', 'activities', '']",21,3,"[('Leadership', 'NNP'), ('&', 'CC'), ('Activities', 'NNP')]",0.0,0.0,0.0,4.8,0.0,66.7,0.0,0.0,0.0,0,1.838416287252544,1.4422495703074083,0.0,0.0,0.0,2.1908902300206643,0.0,66.7,0
498,"City, State ","['city', 'state', '']","['city', 'state', '']",10,3,"[('City', 'NNP'), (',', ','), ('State', 'NNP')]",0.0,0.0,0.0,10.0,0.0,66.7,0.0,0.0,0.0,0,1.5848931924611136,1.4422495703074083,0.0,0.0,0.0,3.1622776601683795,0.0,66.7,0
499,Month Year – Month Year ,"['month', 'year', 'month', 'year', '']","['month', 'year', 'month', 'year', '']",19,5,"[('Month', 'JJ'), ('Year', 'NNP'), ('–', 'NNP'), ('Month', 'NNP'), ('Year', 'NN')]",0.0,20.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,1.8019831273171423,1.7099759466766968,0.0,4.47213595499958,0.0,0.0,0.0,60.0,0
500,"•  This section can be formatted similarly to the Experience section, or you can omit descriptions for activities. ","['', 'section', 'formatted', 'similarly', 'experience', 'section', 'omit', 'descriptions', 'activities', '']","['', 'section', 'formatted', 'similarly', 'experience', 'section', 'omit', 'descriptions', 'activities', '']",96,19,"[('•', 'NN'), ('This', 'DT'), ('section', 'NN'), ('can', 'MD'), ('be', 'VB'), ('formatted', 'VBN'), ('similarly', 'RB'), ('to', 'TO'), ('the', 'DT'), ('Experience', 'NNP'), ('section', 'NN'), (',', ','), ('or', 'CC'), ('you', 'PRP'), ('can', 'MD'), ('omit', 'VB'), ('descriptions', 'NNS'), ('for', 'IN'), ('activities', 'NNS'), ('.', '.')]",15.0,0.0,8.3,2.1,0.0,5.0,0.0,0.0,10.0,0,2.491461879231035,2.668401648721945,3.872983346207417,0.0,2.8809720581775866,1.449137674618944,0.0,5.0,0
501,• ,"['', '']","['', '']",1,2,"[('•', 'NN')]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.2599210498948732,0.0,0.0,0.0,0.0,0.0,0.0,0
502,"If this section is more relevant to the opportunity you are applying for, consider moving this above your ","['section', 'relevant', 'opportunity', 'applying', 'consider', 'moving', '']","['section', 'relevant', 'opportunity', 'applying', 'consider', 'moving', '']",88,19,"[('If', 'IN'), ('this', 'DT'), ('section', 'NN'), ('is', 'VBZ'), ('more', 'RBR'), ('relevant', 'JJ'), ('to', 'TO'), ('the', 'DT'), ('opportunity', 'NN'), ('you', 'PRP'), ('are', 'VBP'), ('applying', 'VBG'), ('for', 'IN'), (',', ','), ('consider', 'VB'), ('moving', 'VBG'), ('this', 'DT'), ('above', 'IN'), ('your', 'PRP$')]",15.8,5.3,12.5,1.0999999999999999,0.0,0.0,0.0,0.0,15.8,0,2.4484798507285492,2.668401648721945,3.9749213828703582,2.3021728866442674,3.5355339059327378,1.0488088481701514,0.0,0.0,0
503,Experience section. ,"['experience', 'section', '']","['experience', 'section', '']",18,3,"[('Experience', 'NN'), ('section', 'NN'), ('.', '.')]",0.0,0.0,0.0,5.6000000000000005,0.0,0.0,0.0,0.0,0.0,0,1.7826024579660034,1.4422495703074083,0.0,0.0,0.0,2.3664319132398464,0.0,0.0,0
504,Skills & Interests [Note: Optional] ,"['skills', 'interests', 'note', 'optional', '']","['skills', 'interests', 'note', 'optional', '']",31,5,"[('Skills', 'NNP'), ('&', 'CC'), ('Interests', 'NNP'), ('[', 'NNP'), ('Note', 'NN'), (':', ':'), ('Optional', 'JJ'), (']', 'NN')]",0.0,12.5,0.0,12.9,0.0,37.5,0.0,0.0,0.0,0,1.9873407546644581,1.7099759466766968,0.0,3.5355339059327378,0.0,3.591656999213594,0.0,37.5,0
505,Technical: List computer software and programming languages ,"['technical', 'list', 'computer', 'software', 'programming', 'languages', '']","['technical', 'list', 'computer', 'software', 'programming', 'languages', '']",53,8,"[('Technical', 'JJ'), (':', ':'), ('List', 'NN'), ('computer', 'NN'), ('software', 'NN'), ('and', 'CC'), ('programming', 'NN'), ('languages', 'NNS')]",0.0,12.5,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0,2.2123568222761167,2.0,0.0,3.5355339059327378,1.378404875209022,1.378404875209022,0.0,0.0,0
506,Language: List foreign languages and your level of fluency ,"['language', 'list', 'foreign', 'languages', 'level', 'fluency', '']","['language', 'list', 'foreign', 'languages', 'level', 'fluency', '']",50,10,"[('Language', 'NN'), (':', ':'), ('List', 'JJ'), ('foreign', 'JJ'), ('languages', 'NNS'), ('and', 'CC'), ('your', 'PRP$'), ('level', 'NN'), ('of', 'IN'), ('fluency', 'NN')]",0.0,20.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2.1867241478865562,2.154434690031884,0.0,4.47213595499958,2.449489742783178,1.4142135623730951,0.0,0.0,0
507,Laboratory:  List  scientific  /  research  lab  techniques  or  tools  [If Applicable] ,"['laboratory', 'list', 'scientific', 'research', 'lab', 'techniques', 'tools', 'applicable', '']","['laboratory', 'list', 'scientific', 'research', 'lab', 'techniques', 'tools', 'applicable', '']",68,11,"[('Laboratory', 'NN'), (':', ':'), ('List', 'NN'), ('scientific', 'JJ'), ('/', 'NNP'), ('research', 'NN'), ('lab', 'NN'), ('techniques', 'NNS'), ('or', 'CC'), ('tools', 'NNS'), ('[', 'VBP'), ('If', 'IN'), ('Applicable', 'JJ'), (']', 'NN')]",0.0,14.299999999999999,1.5,5.8999999999999995,0.0,7.1,0.0,0.0,0.0,0,2.3254220304389963,2.2239800905693152,0.0,3.7815340802378072,1.224744871391589,2.4289915602982237,0.0,7.1,0
508,Interests: List activities you enjoy that may spark interview conversation ,"['interests', 'list', 'activities', 'enjoy', 'may', 'spark', 'interview', 'conversation', '']","['interests', 'list', 'activities', 'enjoy', 'may', 'spark', 'interview', 'conversation', '']",65,11,"[('Interests', 'NNS'), (':', ':'), ('List', 'NN'), ('activities', 'NNS'), ('you', 'PRP'), ('enjoy', 'VBP'), ('that', 'DT'), ('may', 'MD'), ('spark', 'VB'), ('interview', 'NN'), ('conversation', 'NN')]",9.1,0.0,3.1,1.5,0.0,0.0,0.0,0.0,9.1,1,2.3045316198021406,2.2239800905693152,3.0166206257996713,0.0,1.760681686165901,1.224744871391589,0.0,0.0,0
509,"To help you design a strong resume, OCS offers formatted templates. On the OCS website, ","['', 'help', 'design', 'strong', 'resume', 'ocs', 'offers', 'formatted', 'templates', 'ocs', 'website', '']","['', 'help', 'design', 'strong', 'resume', 'ocs', 'offers', 'formatted', 'templates', 'ocs', 'website', '']",74,17,"[('To', 'TO'), ('help', 'VB'), ('you', 'PRP'), ('design', 'VB'), ('a', 'DT'), ('strong', 'JJ'), ('resume', 'NN'), (',', ','), ('OCS', 'NNP'), ('offers', 'VBZ'), ('formatted', 'VBN'), ('templates', 'NNS'), ('.', '.'), ('On', 'IN'), ('the', 'DT'), ('OCS', 'NNP'), ('website', 'NN'), (',', ',')]",16.7,5.6000000000000005,4.1000000000000005,4.1000000000000005,0.0,11.1,0.0,0.0,11.1,0,2.365082768636564,2.571281590658235,4.08656334834051,2.3664319132398464,2.024845673131659,2.024845673131659,0.0,11.1,0
510,search “templates” and click on OCS Guides and Templates. Choose bulleted or paragraph ,"['search', 'templates', 'click', 'ocs', 'guides', 'templates', 'choose', 'bulleted', 'paragraph', '']","['search', 'templates', 'click', 'ocs', 'guides', 'templates', 'choose', 'bulleted', 'paragraph', '']",74,14,"[('search', 'NN'), ('“', 'NN'), ('templates', 'VBZ'), ('”', 'NNP'), ('and', 'CC'), ('click', 'NN'), ('on', 'IN'), ('OCS', 'NNP'), ('Guides', 'NNP'), ('and', 'CC'), ('Templates', 'NNP'), ('.', '.'), ('Choose', 'NNP'), ('bulleted', 'VBD'), ('or', 'CC'), ('paragraph', 'NN')]",6.2,0.0,5.4,1.4000000000000001,0.0,31.2,0.0,0.0,0.0,0,2.365082768636564,2.4101422641752297,2.4899799195977463,0.0,2.32379000772445,1.1832159566199232,0.0,31.2,0
511,"style, fill in your information, and then bring your draft to drop-ins for editing and feedback. ","['style', 'fill', 'information', 'bring', 'draft', 'dropins', 'editing', 'feedback', '']","['style', 'fill', 'information', 'bring', 'draft', 'dropins', 'editing', 'feedback', '']",81,17,"[('style', 'NN'), (',', ','), ('fill', 'NN'), ('in', 'IN'), ('your', 'PRP$'), ('information', 'NN'), (',', ','), ('and', 'CC'), ('then', 'RB'), ('bring', 'VB'), ('your', 'PRP$'), ('draft', 'NN'), ('to', 'TO'), ('drop-ins', 'NNS'), ('for', 'IN'), ('editing', 'VBG'), ('and', 'CC'), ('feedback', 'NN'), ('.', '.')]",10.5,0.0,9.9,4.9,0.0,0.0,0.0,0.0,0.0,0,2.4082246852806923,2.571281590658235,3.24037034920393,0.0,3.146426544510455,2.2135943621178655,0.0,0.0,0
512,RESUMES  AND  COVER  LETTERS  ,"['resumes', 'cover', 'letters', '']","['resumes', 'cover', 'letters', '']",22,5,"[('RESUMES', 'NNP'), ('AND', 'NNP'), ('COVER', 'NNP'), ('LETTERS', 'NNP')]",0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1.8556007362580844,1.7099759466766968,0.0,0.0,0.0,0.0,0.0,100.0,0
513,Resume Template II (paragraph format) ,"['resume', 'template', 'ii', 'paragraph', 'format', '']","['resume', 'template', 'ii', 'paragraph', 'format', '']",33,6,"[('Resume', 'NNP'), ('Template', 'NNP'), ('II', 'NNP'), ('(', '('), ('paragraph', 'JJ'), ('format', 'NN'), (')', ')')]",0.0,14.299999999999999,0.0,6.1,0.0,42.9,0.0,0.0,0.0,0,2.0123466170855586,1.8171205928321397,0.0,3.7815340802378072,0.0,2.4698178070456938,0.0,42.9,0
514,Firstname Lastname ,"['firstname', 'lastname', '']","['firstname', 'lastname', '']",17,3,"[('Firstname', 'NN'), ('Lastname', 'NNP')]",0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,1.762340347832317,1.4422495703074083,0.0,0.0,0.0,0.0,0.0,50.0,0
515,"Home Street Address • City, State Zip • youremail@college.harvard.edu • phone number ","['home', 'street', 'address', 'city', 'state', 'zip', 'youremailcollegeharvardedu', 'phone', 'number', '']","['home', 'street', 'address', 'city', 'state', 'zip', 'youremailcollegeharvardedu', 'phone', 'number', '']",73,10,"[('Home', 'NNP'), ('Street', 'NNP'), ('Address', 'NNP'), ('•', 'NNP'), ('City', 'NNP'), (',', ','), ('State', 'NNP'), ('Zip', 'NNP'), ('•', 'NNP'), ('youremail', 'NNP'), ('@', 'NNP'), ('college.harvard.edu', 'NN'), ('•', 'NNP'), ('phone', 'NN'), ('number', 'NN')]",0.0,0.0,0.0,5.5,0.0,73.3,0.0,0.0,0.0,0,2.358655818240736,2.154434690031884,0.0,0.0,0.0,2.345207879911715,0.0,73.3,0
516,HARVARD UNIVERSITY ,"['harvard', 'university', '']","['harvard', 'university', '']",17,3,"[('HARVARD', 'NNP'), ('UNIVERSITY', 'NNP')]",0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1.762340347832317,1.4422495703074083,0.0,0.0,0.0,0.0,0.0,100.0,0
517,"Degree, Concentration. GPA [Note: Optional] ","['degree', 'concentration', 'gpa', 'note', 'optional', '']","['degree', 'concentration', 'gpa', 'note', 'optional', '']",39,6,"[('Degree', 'NNP'), (',', ','), ('Concentration', 'NNP'), ('.', '.'), ('GPA', 'NNP'), ('[', 'JJ'), ('Note', 'NN'), (':', ':'), ('Optional', 'JJ'), (']', 'NN')]",0.0,20.0,0.0,12.8,0.0,30.0,0.0,0.0,0.0,0,2.080716549261844,1.8171205928321397,0.0,4.47213595499958,0.0,3.5777087639996634,0.0,30.0,0
518,Relevant Coursework or Thesis: [Note: Optional. Awards and honors can also be listed here.] ,"['relevant', 'coursework', 'thesis', 'note', 'optional', 'awards', 'honors', 'also', 'listed', '']","['relevant', 'coursework', 'thesis', 'note', 'optional', 'awards', 'honors', 'also', 'listed', '']",78,15,"[('Relevant', 'JJ'), ('Coursework', 'NNP'), ('or', 'CC'), ('Thesis', 'NN'), (':', ':'), ('[', 'JJ'), ('Note', 'NN'), (':', ':'), ('Optional', 'NNP'), ('.', '.'), ('Awards', 'NNS'), ('and', 'CC'), ('honors', 'NNS'), ('can', 'MD'), ('also', 'RB'), ('be', 'VB'), ('listed', 'VBN'), ('here', 'RB'), ('.', '.'), (']', 'VB')]",15.0,10.0,6.4,7.7,0.0,10.0,0.0,0.0,0.0,0,2.390115677352187,2.46621207433047,3.872983346207417,3.1622776601683795,2.5298221281347035,2.7748873851023217,0.0,10.0,0
519,"Cambridge, MA ","['cambridge', '']","['cambridge', '']",12,3,"[('Cambridge', 'NNP'), (',', ','), ('MA', 'NNP')]",0.0,0.0,0.0,8.3,0.0,66.7,0.0,0.0,0.0,0,1.6437518295172258,1.4422495703074083,0.0,0.0,0.0,2.8809720581775866,0.0,66.7,0
520,Graduation Date ,"['graduation', 'date', '']","['graduation', 'date', '']",14,3,"[('Graduation', 'NN'), ('Date', 'NNP')]",0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,1.6952182030724354,1.4422495703074083,0.0,0.0,0.0,0.0,0.0,50.0,0
521,Education ,"['education', '']","['education', '']",9,2,"[('Education', 'NN')]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5518455739153598,1.2599210498948732,0.0,0.0,0.0,0.0,0.0,0.0,0
522,STUDY ABROAD [Note: If Applicable] ,"['study', 'abroad', 'note', 'applicable', '']","['study', 'abroad', 'note', 'applicable', '']",30,6,"[('STUDY', 'NNP'), ('ABROAD', 'NNP'), ('[', 'NNP'), ('Note', 'NN'), (':', ':'), ('If', 'IN'), ('Applicable', 'JJ'), (']', 'NN')]",0.0,12.5,0.0,10.0,0.0,37.5,0.0,0.0,0.0,0,1.97435048583482,1.8171205928321397,0.0,3.5355339059327378,0.0,3.1622776601683795,0.0,37.5,0
523,Study abroad coursework in ,"['study', 'abroad', 'coursework', '']","['study', 'abroad', 'coursework', '']",23,5,"[('Study', 'NNP'), ('abroad', 'RB'), ('coursework', 'NN'), ('in', 'IN')]",0.0,0.0,4.3,0.0,0.0,25.0,0.0,0.0,0.0,0,1.8721712305548575,1.7099759466766968,0.0,0.0,2.073644135332772,0.0,0.0,25.0,0
524,. ,"['', '']","['', '']",1,2,"[('.', '.')]",0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.2599210498948732,0.0,0.0,0.0,10.0,0.0,0.0,0
525,"City, Country ","['city', 'country', '']","['city', 'country', '']",12,3,"[('City', 'NNP'), (',', ','), ('Country', 'NNP')]",0.0,0.0,0.0,8.3,0.0,66.7,0.0,0.0,0.0,0,1.6437518295172258,1.4422495703074083,0.0,0.0,0.0,2.8809720581775866,0.0,66.7,0
